"","job","children","age","income","marital","churn"
"8304",1,2,25,41467.56,1,0
"8305",1,3,74,23519.01,0,0
"8306",1,6,88,82535.24,0,0
"8307",1,0,37,25050.64,0,0
"8308",1,1,84,42034.08,0,0
"8309",1,0,53,17413.73,0,0
"8310",1,3,45,63708.34,0,0
"8311",1,0,31,23191.81,1,0
"8312",1,3,36,19364.23,0,1
"8313",1,0,73,9950.46,0,0
"8314",1,3,65,52360.6,0,0
"8315",1,5,85,65012.85,1,0
"8316",1,1,60,105005.6,1,0
"8317",1,3,71,10922.91,0,0
"8318",1,2,89,54859.16,0,0
"8319",1,9,62,9230.18,0,0
"8320",1,4,65,37004.73,0,0
"8321",1,0,37,23239.84,0,0
"8322",1,3,55,14106.94,1,0
"8323",1,3,60,29753.9,0,0
"8324",1,1,76,9802.05,0,0
"8325",1,3,35,45166.7,0,0
"8326",1,2,72,14761.9,1,0
"8327",1,1,79,113593.3,0,1
"8328",1,1,73,20618.01,0,0
"8329",1,1,54,52756.23,0,0
"8330",1,3,82,89484.89,0,0
"8331",1,0,43,6825.46,1,0
"8332",1,1,71,29732.11,1,0
"8333",1,1,74,23283.85,0,0
"8334",1,1,78,83983.27,0,1
"8335",1,1,27,4498.71,0,0
"8336",1,0,78,51371.19,0,0
"8337",1,4,18,16151.73,1,0
"8338",1,1,18,30686.01,0,0
"8339",1,3,52,20240.87,0,0
"8340",1,3,35,3157.81,0,0
"8341",1,3,38,62064.97,0,0
"8342",1,5,37,47777.77,1,0
"8343",1,1,89,28658.87,0,0
"8344",1,4,51,30913.36,0,0
"8345",1,4,84,54091.65,1,0
"8346",1,1,49,11267.89,0,0
"8347",1,1,85,22535.7,1,0
"8348",1,8,37,30049.79,0,0
"8349",1,2,60,13547.69,0,0
"8350",1,0,73,46826.7,0,0
"8351",1,1,43,21569.82,0,0
"8352",1,4,24,113912.9,0,0
"8353",1,0,29,35989.93,1,0
"8354",1,2,25,23449.18,1,0
"8355",1,8,57,33692.36,1,0
"8356",1,0,79,74519.58,0,0
"8357",1,0,62,25647.81,0,0
"8358",1,1,32,44165.04,0,1
"8359",1,2,24,37694.14,0,0
"8360",1,0,57,21253.32,1,0
"8361",1,3,75,49737.57,0,0
"8362",1,1,23,70354.12,0,0
"8363",1,0,71,48628.18,0,0
"8364",1,3,68,33056.02,0,0
"8365",1,3,20,20215.1,0,0
"8366",1,1,47,35305.34,0,0
"8367",1,0,54,78242.35,0,0
"8368",1,3,35,37955.41,0,0
"8369",1,0,56,7203.02,0,0
"8370",1,6,79,22243.66,1,0
"8371",1,0,78,52286.02,1,0
"8372",1,3,65,20138.55,0,0
"8373",1,4,47,28226.03,0,0
"8374",1,4,61,12170.42,0,0
"8375",1,3,30,20769.65,0,0
"8376",1,8,46,17847.64,0,0
"8377",1,4,40,27211.31,0,1
"8378",1,1,57,79248.45,0,1
"8379",1,3,41,11388.33,0,0
"8380",1,8,34,103098,0,0
"8381",1,2,83,43672.55,0,0
"8382",1,8,67,24088.27,0,0
"8383",1,0,53,10475.58,0,0
"8384",1,3,72,32596.51,1,0
"8385",1,0,43,12824.19,0,0
"8386",1,3,74,18785.9,0,0
"8387",1,1,78,25684.14,0,0
"8388",1,2,24,64277.43,0,0
"8389",1,5,75,85614.86,0,0
"8390",1,2,35,17300.45,0,0
"8391",1,8,80,25324.77,1,1
"8392",1,0,74,70618.67,1,0
"8393",1,0,33,22295.17,0,0
"8394",1,0,67,32672.77,0,0
"8395",1,1,39,119599.4,1,0
"8396",1,0,32,52543.98,0,0
"8397",1,0,43,34471.13,0,0
"8398",1,5,25,39654.43,1,0
"8399",1,0,89,24220.94,0,0
"8400",1,0,65,52905.61,0,0
"8401",1,4,76,47254.65,0,0
"8402",1,1,58,24040.95,0,0
"8403",1,1,72,72654.19,0,0
"8404",1,7,28,58391.65,0,0
"8405",1,3,52,10892.54,1,0
"8406",1,0,89,22554.89,1,0
"8407",1,4,57,57497.76,0,0
"8408",1,2,38,57108.11,0,0
"8409",1,1,30,2468.7,0,0
"8410",1,1,22,17563.31,0,0
"8411",1,6,27,74305.5,0,0
"8412",1,1,36,31962.04,0,0
"8413",1,1,85,146600.8,0,0
"8414",1,6,84,9275.55,0,0
"8415",1,0,31,19683.44,0,0
"8416",1,2,82,18679.11,0,0
"8417",1,3,87,5043.14,0,0
"8418",1,3,75,17740.18,0,0
"8419",1,0,70,46656.47,0,0
"8420",1,2,19,13240.53,0,0
"8421",1,1,77,42679.8,0,0
"8422",1,3,80,14009.63,0,0
"8423",1,1,70,52171.43,0,0
"8424",1,0,33,32076.79,1,0
"8425",1,2,54,27479.16,0,0
"8426",1,3,23,37542.28,0,0
"8427",1,4,58,5026.38,1,1
"8428",1,2,41,23024.38,1,0
"8429",1,1,55,93186.26,0,0
"8430",1,4,59,61395.66,0,0
"8431",1,4,80,53563.03,0,0
"8432",1,0,84,27123.66,0,0
"8433",1,1,60,17595.42,0,0
"8434",1,7,24,6695.49,0,0
"8435",1,4,61,34411.1,0,0
"8436",1,2,68,25568,0,0
"8437",1,2,49,73309.86,0,0
"8438",1,1,71,25190.07,0,0
"8439",1,5,32,22117.1,0,0
"8440",1,0,58,24526.83,0,0
"8441",1,1,35,52337.71,0,0
"8442",1,0,31,80309.69,0,0
"8443",1,1,43,89970.37,0,1
"8444",1,1,19,36574.47,0,0
"8445",1,0,53,31894.71,0,0
"8446",1,2,41,27472.28,0,0
"8447",1,0,50,39651.69,0,0
"8448",1,1,77,4489.66,0,0
"8449",1,7,56,42789.24,0,0
"8450",1,2,55,23279.78,1,0
"8451",1,0,27,29353.41,0,0
"8452",1,1,68,35741.44,0,0
"8453",1,1,61,32502.96,0,0
"8454",1,4,37,26887.33,0,0
"8455",1,1,23,53640.47,0,0
"8456",1,8,33,94258.71,0,0
"8457",1,3,88,30836.33,1,0
"8458",1,0,74,164529,0,1
"8459",1,1,25,43088.83,0,0
"8460",1,2,68,14038.55,0,0
"8461",1,4,83,13285.84,1,0
"8462",1,1,62,6759.91,0,0
"8463",1,3,20,40074.01,1,0
"8464",1,0,23,6820.51,0,0
"8465",1,2,76,114044.9,0,0
"8466",1,2,55,22716.52,0,0
"8467",1,1,58,52797.42,0,1
"8468",1,0,84,17260.93,0,0
"8469",1,2,77,62292.07,1,0
"8470",1,0,56,6435.12,0,0
"8471",1,6,22,100257.6,0,0
"8472",1,0,63,23355.34,0,0
"8473",1,6,36,52413.54,0,0
"8474",1,1,61,27720.47,0,0
"8475",1,0,76,43216.69,0,0
"8476",1,5,85,24029.52,0,0
"8477",1,7,33,60815.04,1,0
"8478",1,1,49,8692.66,0,0
"8479",1,0,61,29727.21,0,0
"8480",1,0,72,27058.36,0,0
"8481",1,4,53,49125.36,0,0
"8482",1,0,85,65640.28,0,0
"8483",1,4,77,33567.58,0,0
"8484",1,0,53,20832.66,0,0
"8485",1,4,71,20631.55,0,0
"8486",1,1,88,55933.65,0,0
"8487",1,0,42,32929.09,0,0
"8488",1,5,44,16465.85,0,0
"8489",1,0,25,22821.11,0,0
"8490",1,4,53,35950.39,0,0
"8491",1,10,43,107341.5,0,0
"8492",1,3,51,10770.7,0,0
"8493",1,3,28,25747.86,1,0
"8494",1,2,53,4978.33,0,0
"8495",1,3,84,30407.3,0,0
"8496",1,1,75,99132.61,0,0
"8497",1,0,89,5435.86,0,0
"8498",1,0,37,20406.36,0,0
"8499",1,0,61,108956.8,0,1
"8500",1,3,35,67999.95,0,0
"8501",1,1,34,17175.88,1,0
"8502",1,1,88,27192.54,1,0
"8503",1,1,82,54381.23,0,0
"8504",1,1,64,57498.9,0,1
"8505",1,0,52,15358.09,0,0
"8506",1,0,69,58722.42,0,1
"8507",1,2,20,28990.97,1,0
"8508",1,2,86,66115.1,0,0
"8509",1,5,68,51061.01,1,0
"8510",1,2,67,46704.87,0,0
"8511",1,4,22,115758,0,0
"8512",1,0,76,36398.01,0,0
"8513",1,0,37,47833.67,0,0
"8514",1,0,35,5644.85,0,0
"8515",1,1,46,12619.97,1,0
"8516",1,1,85,8667.17,1,0
"8517",1,9,20,48552.54,0,0
"8518",1,1,23,55153.17,1,0
"8519",1,1,78,43174.81,1,0
"8520",1,1,37,14976.23,0,0
"8521",1,1,50,7369.88,1,0
"8522",1,2,54,10992.89,0,1
"8523",1,4,50,31421.54,0,0
"8524",1,8,37,76587.52,1,1
"8525",1,2,49,47836.42,1,1
"8526",1,1,37,112961.8,0,0
"8527",1,1,20,112839.8,0,0
"8528",1,2,24,24879,0,0
"8529",1,3,75,37720.52,1,0
"8530",1,0,68,32738.97,0,0
"8531",1,3,74,99699.68,0,0
"8532",1,2,47,26920.29,1,0
"8533",1,0,29,105294,0,0
"8534",1,3,62,17495.04,0,0
"8535",1,3,52,60011.51,0,0
"8536",1,0,89,29453.49,0,0
"8537",1,2,80,13973.69,0,0
"8538",1,1,75,27106.57,0,0
"8539",1,1,67,37390.82,0,0
"8540",1,3,25,68500.11,1,0
"8541",1,2,54,38962.14,0,0
"8542",1,10,45,30450.75,0,0
"8543",1,1,63,63719.51,0,1
"8544",1,2,65,16949.89,1,0
"8545",1,2,80,91629.36,0,0
"8546",1,0,33,51477.31,0,0
"8547",1,1,77,24934.12,0,0
"8548",1,1,79,17965.81,0,0
"8549",1,2,53,28702.52,0,0
"8550",1,6,44,4954.67,0,0
"8551",1,0,77,20312,0,0
"8552",1,9,43,26492.19,0,0
"8553",1,3,82,47909.78,1,0
"8554",1,0,41,23995.11,1,1
"8555",1,2,64,97871.03,0,0
"8556",1,0,33,65978.69,0,0
"8557",1,2,19,73093.52,0,0
"8558",1,2,75,6736.05,0,0
"8559",1,2,78,26865.42,1,0
"8560",1,3,63,21303.64,0,0
"8561",1,2,87,37885.62,0,0
"8562",1,1,72,83201.51,1,0
"8563",1,0,70,24188.41,1,0
"8564",1,0,61,36205.76,0,1
"8565",1,1,56,35791.81,1,0
"8566",1,1,67,28757.7,0,0
"8567",1,0,89,4263.18,0,0
"8568",1,3,81,20178.71,0,0
"8569",1,1,84,15721.08,0,1
"8570",1,2,77,67619.72,0,0
"8571",1,1,20,34759.58,0,0
"8572",1,2,28,19948.12,0,0
"8573",1,0,28,18305.22,0,0
"8574",1,2,39,19542.22,0,0
"8575",1,1,64,7569.75,1,0
"8576",1,1,25,47027.73,1,0
"8577",1,4,48,71899.67,0,0
"8578",1,0,80,48733.51,0,0
"8579",1,1,33,10199.44,0,0
"8580",1,1,66,36559.57,0,0
"8581",1,3,25,31545.14,1,0
"8582",1,1,70,3971.37,0,0
"8583",1,3,33,45795.23,0,0
"8584",1,0,31,20213.18,0,0
"8585",1,0,66,33674.02,0,0
"8586",1,0,49,18852.52,0,0
"8587",1,1,79,28297.97,0,0
"8588",1,0,77,58131.94,0,0
"8589",1,0,23,41709.72,0,0
"8590",1,1,63,36727.38,0,0
"8591",1,0,86,36079.26,0,0
"8592",1,3,89,40217.33,0,0
"8593",1,6,58,81455.87,0,0
"8594",1,0,40,8855.67,0,0
"8595",1,2,62,12705.84,0,0
"8596",1,2,38,13846.51,0,0
"8597",1,1,88,66525.58,0,0
"8598",1,2,87,14008.49,1,0
"8599",1,10,53,57408.39,0,0
"8600",1,1,78,60311.48,1,0
"8601",1,3,45,27165.73,0,0
"8602",1,0,58,28333.29,0,0
"8603",1,4,83,116972.1,1,0
"8604",1,4,38,32595.47,0,0
"8605",1,1,40,82843.95,0,0
"8606",1,4,49,9317.9,0,0
"8607",1,4,44,59338.59,0,0
"8608",1,3,84,73613.88,0,0
"8609",1,0,88,15854.29,0,0
"8610",1,0,61,64949.07,1,0
"8611",1,0,59,34326.31,0,1
"8612",1,0,66,35478.83,0,0
"8613",1,1,18,75193.8,0,0
"8614",1,1,82,124590,0,0
"8615",1,4,85,51630.71,1,0
"8616",1,0,18,33975.64,0,0
"8617",1,3,82,24689.6,1,0
"8618",1,1,21,37709.27,0,0
"8619",1,3,41,86921.8,0,0
"8620",1,6,81,46561.38,0,0
"8621",1,4,25,17781.91,0,0
"8622",1,4,33,48357.93,0,0
"8623",1,1,48,37056.67,0,0
"8624",1,2,39,22977.79,0,0
"8625",1,2,78,128842.9,0,1
"8626",1,3,28,16997.45,0,0
"8627",1,0,35,88831.62,0,0
"8628",1,3,57,7163.05,0,0
"8629",1,4,63,57437.15,1,0
"8630",1,1,47,26722.64,1,0
"8631",1,1,62,35795.48,0,0
"8632",1,1,57,58809.85,0,0
"8633",1,1,40,23806.77,0,0
"8634",1,0,69,69369.55,0,0
"8635",1,1,44,43141.58,0,0
"8636",1,1,31,4145.29,0,0
"8637",1,0,22,51024.09,0,0
"8638",1,1,71,30935.61,0,0
"8639",1,0,80,58528.77,1,0
"8640",1,2,22,10589.06,0,0
"8641",1,9,42,18732.06,0,0
"8642",1,2,76,34685.97,1,0
"8643",1,0,42,47735.26,0,0
"8644",1,1,38,30216.55,0,0
"8645",1,2,62,10759.62,0,1
"8646",1,0,41,54540.21,0,0
"8647",1,0,77,25293.87,0,0
"8648",1,1,61,82302.01,0,0
"8649",1,1,87,73803.96,1,0
"8650",1,10,54,22730.72,1,0
"8651",1,0,31,68058.4,1,0
"8652",1,3,20,14817.47,0,0
"8653",1,3,69,2680.5,1,0
"8654",1,2,67,43140.04,0,0
"8655",1,2,26,73725.59,0,1
"8656",1,1,76,27144.01,0,0
"8657",1,0,40,93242.18,0,0
"8658",1,0,86,34962.75,1,0
"8659",1,1,45,62420.93,0,0
"8660",1,1,37,75451.72,1,0
"8661",1,0,77,25259.64,0,0
"8662",1,3,68,38284.67,0,0
"8663",1,0,26,61210.24,0,0
"8664",1,0,75,61350.75,0,0
"8665",1,9,64,56884.01,1,0
"8666",1,0,87,52838.06,0,0
"8667",1,3,67,24407.64,0,0
"8668",1,1,24,44054.39,0,0
"8669",1,3,59,58054.58,1,0
"8670",1,10,20,50637.64,1,0
"8671",1,3,80,121986.8,0,0
"8672",1,0,67,84647.54,0,0
"8673",1,3,54,69911.65,0,0
"8674",1,4,40,36844.26,0,0
"8675",1,0,77,25875.88,1,0
"8676",1,0,80,90621.46,0,0
"8677",1,1,30,26826.69,0,0
"8678",1,1,35,10149.33,1,0
"8679",1,1,80,11920.23,0,0
"8680",1,4,88,27208.28,0,0
"8681",1,1,64,51338.06,0,0
"8682",1,0,64,17702.11,1,0
"8683",1,4,33,43343.9,1,0
"8684",1,4,32,38645.12,1,0
"8685",1,2,81,49975.22,0,0
"8686",1,3,49,75040.63,0,0
"8687",1,0,73,44282.56,1,0
"8688",1,4,44,18033.08,1,0
"8689",1,3,79,55474.57,0,0
"8690",1,7,42,28147.43,0,1
"8691",1,0,30,37631.87,1,0
"8692",1,0,24,30834.89,0,0
"8693",1,3,57,14549.37,0,0
"8694",1,3,22,82749.1,0,0
"8695",1,10,43,9043.82,1,0
"8696",1,1,58,36569.31,1,0
"8697",1,0,68,23962,0,0
"8698",1,4,74,7729.12,1,0
"8699",1,1,87,55132.91,1,0
"8700",1,3,57,33550.48,0,0
"8701",1,3,34,10655.22,0,0
"8702",1,1,35,16214.75,1,0
"8703",1,0,48,37064.13,0,0
"8704",1,3,53,16959.6,0,0
"8705",1,3,42,53102.99,1,0
"8706",1,0,18,22871.51,0,0
"8707",1,0,45,8934.54,0,0
"8708",1,2,24,22328.75,0,0
"8709",1,4,68,46018.62,0,0
"8710",1,3,79,6063.08,0,0
"8711",1,1,20,4824.09,0,0
"8712",1,3,21,8716.7,0,0
"8713",1,4,76,57316.09,1,0
"8714",1,1,81,65542.94,1,0
"8715",1,0,62,47589.97,0,0
"8716",1,2,47,18435.57,1,0
"8717",1,0,60,20746.61,0,0
"8718",1,1,25,38884.17,0,0
"8719",1,1,78,62884.22,0,0
"8720",1,0,35,23178.69,0,0
"8721",1,1,58,46509.62,0,0
"8722",1,3,25,49597.04,0,0
"8723",1,0,29,29321.25,0,0
"8724",1,0,66,5523.47,0,0
"8725",1,0,53,41900.38,1,0
"8726",1,3,33,41617.07,0,0
"8727",1,1,34,25206.38,0,0
"8728",1,5,28,36474.65,0,0
"8729",1,4,25,13487.36,0,0
"8730",1,7,55,23171.12,0,0
"8731",1,0,88,46348.16,0,0
"8732",1,2,79,38395.52,0,0
"8733",1,3,24,65486.61,1,0
"8734",1,0,18,29267.03,0,0
"8735",1,2,34,38594.57,0,0
"8736",1,4,31,69199.04,0,0
"8737",1,0,72,24592.08,0,0
"8738",1,6,56,8483.28,0,0
"8739",1,10,87,21020.26,0,0
"8740",1,2,70,49830.03,0,0
"8741",1,1,80,9743.36,1,0
"8742",1,2,62,39116.35,1,0
"8743",1,2,18,23908.68,1,0
"8744",1,6,79,74269.41,0,0
"8745",1,1,42,143641.2,0,0
"8746",1,2,41,40818.88,0,0
"8747",1,1,28,43464.06,0,0
"8748",1,2,36,35713.37,0,0
"8749",1,2,31,50967.01,0,0
"8750",1,1,81,87775.72,0,0
"8751",1,1,65,42200.42,0,0
"8752",1,0,64,8517.87,0,1
"8753",1,0,42,17271.98,1,0
"8754",1,0,83,55223.1,0,1
"8755",1,1,43,37327.76,1,0
"8756",1,3,45,26449.68,0,0
"8757",1,0,35,14865.17,0,0
"8758",1,8,40,35016.3,1,0
"8759",1,2,42,83829.32,1,0
"8760",1,0,65,53684.77,0,0
"8761",1,3,86,9539.84,1,1
"8762",1,4,56,51834.27,0,0
"8763",1,2,48,24548.06,0,0
"8764",1,3,45,35021.59,0,0
"8765",1,1,44,12558.05,0,0
"8766",1,4,27,41466.61,0,0
"8767",1,7,49,12835.28,0,0
"8768",1,2,68,30006.94,0,0
"8769",1,1,44,37078.58,1,0
"8770",1,1,78,17583.94,0,0
"8771",1,10,39,51228.78,0,0
"8772",1,3,60,41164.66,0,0
"8773",1,7,87,81130.95,0,0
"8774",1,1,42,26005.03,0,0
"8775",1,8,33,33971.73,0,0
"8776",1,2,63,28857.38,0,0
"8777",1,1,72,71822.03,0,0
"8778",1,8,39,18813.32,0,0
"8779",1,1,81,15426.3,0,0
"8780",1,2,51,29567.14,0,0
"8781",1,4,39,19869.24,0,0
"8782",1,3,55,18001.12,0,0
"8783",1,1,49,7742.36,1,0
"8784",1,0,18,28768.29,0,0
"8785",1,3,88,11311.31,1,0
"8786",1,2,22,13102.29,0,0
"8787",1,2,51,28125.21,0,0
"8788",1,0,34,10889.01,0,1
"8789",1,1,51,97230,0,0
"8790",1,2,51,102431.3,0,0
"8791",1,0,72,9841.71,0,0
"8792",1,1,79,33129.89,0,0
"8793",1,2,80,11491.42,0,0
"8794",1,3,24,91326.09,0,0
"8795",1,4,82,12537.81,1,0
"8796",1,4,46,29161.56,0,0
"8797",1,0,71,32720.92,0,0
"8798",1,2,67,41311.65,0,0
"8799",1,4,77,17893.93,0,0
"8800",1,0,49,11575.14,1,0
"8801",1,1,78,37039.36,0,0
"8802",1,0,89,46051.44,1,0
"8803",1,2,26,42539.6,0,0
"8804",1,4,42,9374.34,0,0
"8805",1,1,45,20114.83,1,0
"8806",1,4,51,8361.24,0,0
"8807",1,7,65,12555.95,0,1
"8808",1,4,72,13837.86,0,0
"8809",1,3,43,50100.2,0,0
"8810",1,4,44,22802.9,0,0
"8811",1,2,50,33364.77,0,0
"8812",1,0,86,14382.5,0,1
"8813",1,1,29,82983.69,0,0
"8814",1,0,56,57552.49,0,0
"8815",1,1,29,111778.1,1,0
"8816",1,0,73,9316.7,1,0
"8817",1,0,73,1935.7,0,0
"8818",1,3,65,11955.52,0,0
"8819",1,0,82,19329.4,0,1
"8820",1,2,83,34710.68,0,0
"8821",1,2,49,30964.02,0,0
"8822",1,0,82,50637.25,0,0
"8823",1,2,79,117715.3,0,0
"8824",1,0,77,44511.9,0,1
"8825",1,1,18,29670.11,0,0
"8826",1,5,26,21046.8,0,0
"8827",1,0,22,40885.91,0,0
"8828",1,10,66,7974.41,0,0
"8829",1,1,63,11288.95,0,0
"8830",1,1,54,110343.8,0,0
"8831",1,2,35,186156.6,0,0
"8832",1,6,80,10795.57,0,0
"8833",1,4,72,18961.05,0,0
"8834",1,3,50,56565.69,1,0
"8835",1,0,77,8167.63,1,0
"8836",1,1,61,75515.78,0,0
"8837",1,0,29,37399.88,0,0
"8838",1,1,84,60276.48,0,0
"8839",1,0,30,15299.42,0,1
"8840",1,1,41,58545.72,0,0
"8841",1,4,77,12912.29,0,0
"8842",1,0,28,21423.42,0,0
"8843",1,3,84,53979.72,0,0
"8844",1,6,77,34343.05,0,0
"8845",1,0,86,19606.42,0,0
"8846",1,1,63,6025.06,1,0
"8847",1,1,69,30256.32,0,0
"8848",1,2,67,24326.72,1,0
"8849",1,0,21,12654.73,0,0
"8850",1,2,48,72425.99,0,0
"8851",1,3,76,21499,0,0
"8852",1,5,21,21326.64,0,0
"8853",1,3,24,8208.47,0,0
"8854",1,0,77,102702.5,0,0
"8855",1,3,53,3196.26,1,0
"8856",1,0,34,25652,0,0
"8857",1,1,58,65768.17,0,0
"8858",1,3,33,11624.31,0,0
"8859",1,4,60,19603.48,0,0
"8860",1,2,56,51095.47,0,0
"8861",1,0,48,38501.46,0,0
"8862",1,2,62,19418.81,1,0
"8863",1,0,61,87653.56,0,0
"8864",1,0,37,12262.31,1,0
"8865",1,1,89,11681.78,0,0
"8866",1,1,68,35917.89,0,1
"8867",1,1,82,45362.56,0,0
"8868",1,3,41,28435.25,0,0
"8869",1,0,54,44290.52,0,0
"8870",1,3,36,3686.27,0,0
"8871",1,0,36,22289.83,0,0
"8872",1,6,65,42242.38,0,0
"8873",1,1,25,13265.39,0,0
"8874",1,2,53,118281.7,0,0
"8875",1,1,31,59814.41,0,0
"8876",1,1,63,27045.06,0,0
"8877",1,1,85,41066.46,0,0
"8878",1,2,74,23288.67,0,0
"8879",1,5,43,49062.06,0,0
"8880",1,0,35,9682.42,0,0
"8881",1,1,82,57339.59,0,0
"8882",1,0,86,53330.75,1,0
"8883",1,3,60,56175.87,1,0
"8884",1,1,56,59221.64,1,0
"8885",1,3,58,75008.28,0,0
"8886",1,0,60,47386.97,0,0
"8887",1,2,36,43627.54,1,0
"8888",1,3,20,41971.87,0,0
"8889",1,4,64,56783.12,1,0
"8890",1,1,55,22810.25,0,0
"8891",1,0,85,73067.65,0,0
"8892",1,0,18,11718.07,1,0
"8893",1,0,19,24366.76,0,0
"8894",1,4,59,42760.04,0,1
"8895",1,0,32,90780.38,0,0
"8896",1,1,29,40412.56,0,0
"8897",1,0,83,59357.03,0,0
"8898",1,0,41,4551.4,0,0
"8899",1,1,69,25392.45,0,0
"8900",1,4,30,100050,0,0
"8901",1,0,25,24685.33,0,0
"8902",1,7,66,47296.5,0,0
"8903",1,0,83,10151.14,1,0
"8904",1,2,27,33392.44,0,0
"8905",1,3,89,39855.68,0,0
"8906",1,2,39,43029.53,0,0
"8907",1,0,42,11668.78,0,0
"8908",1,0,54,28928.83,0,0
"8909",1,3,64,16499.16,0,0
"8910",1,0,53,81087.13,0,0
"8911",1,1,51,22019.29,0,0
"8912",1,1,55,36932.56,0,0
"8913",1,0,48,140110,0,0
"8914",1,0,26,43027.81,0,0
"8915",1,5,72,17354.74,0,0
"8916",1,3,19,63080.18,0,0
"8917",1,0,18,26959.95,0,0
"8918",1,0,38,12723.64,1,0
"8919",1,2,24,67649.91,1,0
"8920",1,3,30,53901.68,0,0
"8921",1,1,20,21224.38,0,0
"8922",1,1,87,14634.81,0,0
"8923",1,1,38,63669.74,0,0
"8924",1,1,42,67040.96,0,0
"8925",1,0,51,44847.15,0,0
"8926",1,0,89,93474.78,0,0
"8927",1,3,58,67637.17,0,0
"8928",1,3,60,41190.38,0,0
"8929",1,0,61,73700.77,0,0
"8930",1,1,48,52772.29,0,1
"8931",1,1,86,57801.81,0,0
"8932",1,3,82,23942.2,1,0
"8933",1,2,42,23101.59,0,0
"8934",1,0,53,15397.08,1,0
"8935",1,2,35,63016.28,0,0
"8936",1,0,53,15125.59,0,0
"8937",1,2,73,37027.19,1,0
"8938",1,1,49,10317.99,0,0
"8939",1,5,70,117890.3,0,0
"8940",1,1,55,41526.48,0,0
"8941",1,6,85,63887.79,0,0
"8942",1,1,30,76930.11,0,0
"8943",1,3,83,21299.93,0,0
"8944",1,2,69,49613,0,0
"8945",1,4,32,68056.48,0,0
"8946",1,0,31,117418.8,0,0
"8947",1,3,48,2353.79,0,0
"8948",1,1,32,57567.11,0,0
"8949",1,1,81,28877.8,0,1
"8950",1,4,27,60053.46,0,0
"8951",1,2,62,51231.14,0,0
"8952",1,1,69,10155.82,0,0
"8953",1,0,34,41081.57,0,1
"8954",1,8,87,30081.47,0,0
"8955",1,2,24,30174.37,0,0
"8956",1,9,21,18978.48,0,0
"8957",1,1,67,81716.87,0,1
"8958",1,3,29,12717.4,1,0
"8959",1,2,18,12269.77,0,1
"8960",1,2,46,25861.04,0,0
"8961",1,3,59,84770.13,0,0
"8962",1,0,88,55089.98,0,0
"8963",1,4,89,47598.12,0,1
"8964",1,1,68,29048.41,0,0
"8965",1,0,36,34090.55,0,0
"8966",1,0,18,54102.22,0,0
"8967",1,2,30,49645.28,0,0
"8968",1,0,23,24588.75,0,0
"8969",1,0,55,137687.4,1,1
"8970",1,2,29,57981.64,0,0
"8971",1,1,83,14545.96,1,0
"8972",1,0,44,49320.63,1,0
"8973",1,0,77,15843.72,0,0
"8974",1,3,31,48781.9,1,0
"8975",1,1,52,36472.39,1,0
"8976",1,1,36,15551.28,0,0
"8977",1,1,63,34580.07,1,0
"8978",1,3,30,17259.33,0,0
"8979",1,3,66,23005.6,0,0
"8980",1,0,24,43301.18,1,0
"8981",1,1,76,59188.01,0,0
"8982",1,5,69,46923.98,0,0
"8983",1,3,59,11981.42,0,0
"8984",1,1,83,94513.15,0,0
"8985",1,1,82,40248.27,0,0
"8986",1,2,37,19268.4,1,0
"8987",1,3,64,38488.68,0,0
"8988",1,4,28,12785.8,0,0
"8989",1,4,23,140030.5,0,0
"8990",1,3,43,86197.3,0,0
"8991",1,4,29,38670.96,1,0
"8992",1,4,58,19598.28,0,0
"8993",1,0,46,10040.11,0,0
"8994",1,0,89,28248.49,1,0
"8995",1,1,76,78242.15,1,0
"8996",1,5,82,33144.92,0,0
"8997",1,4,74,13596.02,1,0
"8998",1,0,83,33855.49,0,0
"8999",1,0,38,9800.21,0,0
"9000",1,1,69,50817.75,0,0
"9001",1,1,76,27917.73,0,0
"9002",1,1,71,31172.22,0,0
"9003",1,3,32,19761.06,1,0
"9004",1,4,66,107207.5,1,0
"9005",1,1,82,16776.51,0,0
"9006",1,0,43,25113.66,0,0
"9007",1,4,45,17231.33,0,0
"9008",1,0,74,68152.47,1,0
"9009",1,6,41,38482.34,0,0
"9010",1,0,21,41556.64,1,0
"9011",1,1,68,92083.74,1,0
"9012",1,7,27,20750.19,0,0
"9013",1,0,60,84440.47,0,0
"9014",1,1,53,16316.98,0,1
"9015",1,1,55,6528.84,1,0
"9016",1,1,51,59570.42,1,0
"9017",1,2,61,26364.52,1,0
"9018",1,2,53,36126.72,0,0
"9019",1,0,51,95509.68,1,0
"9020",1,4,37,67068.72,0,0
"9021",1,1,63,77486.12,0,0
"9022",1,0,44,32495.96,0,0
"9023",1,6,63,79243.91,0,0
"9024",1,1,54,9384.69,1,1
"9025",1,0,76,45316.27,0,0
"9026",1,3,64,41097.52,0,0
"9027",1,0,70,12458.49,0,0
"9028",1,2,41,37875.94,0,0
"9029",1,0,58,4660.45,0,0
"9030",1,3,55,11628.95,0,0
"9031",1,0,31,9193.97,1,0
"9032",1,10,44,17438.83,0,0
"9033",1,1,78,160216.1,1,0
"9034",1,9,86,25972.02,0,0
"9035",1,2,50,7977.67,1,0
"9036",1,2,88,11116.97,1,0
"9037",1,4,53,11738.87,0,0
"9038",1,0,67,27422.23,0,0
"9039",1,1,67,31959.4,0,0
"9040",1,10,26,11659,0,0
